Answer.bonus,trial,color,workerid,init_images,percentage,type,utterance_label,label,Answer.condition,clicked,Answer.time_in_minutes,block,block_trial,utterance,position
324,37,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,color,target,some,1,6.676383333333333,5,5, The machine dispensed most of the blue ones.,1
324,37,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,color,competitor,some,0,6.676383333333333,5,5, The machine dispensed most of the blue ones.,2
324,38,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,0,6.676383333333333,5,6, The machine dispensed,1
324,38,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,1,6.676383333333333,5,6, The machine dispensed,2
324,38,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,0,6.676383333333333,5,6, The machine dispensed all of the,1
324,38,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,1,6.676383333333333,5,6, The machine dispensed all of the,2
324,38,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,6.676383333333333,5,6, The machine dispensed all of the orange ones.,1
324,38,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,6.676383333333333,5,6, The machine dispensed all of the orange ones.,2
324,39,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,0,6.676383333333333,5,7, The machine dispensed,1
324,39,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,1,6.676383333333333,5,7, The machine dispensed,2
324,39,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,1,6.676383333333333,5,7, The machine dispensed some of the,1
324,39,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,0,6.676383333333333,5,7, The machine dispensed some of the,2
324,39,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,6.676383333333333,5,7, The machine dispensed some of the blue ones.,1
324,39,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,6.676383333333333,5,7, The machine dispensed some of the blue ones.,2
324,40,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,0,6.676383333333333,5,8, The machine dispensed,1
324,40,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,1,6.676383333333333,5,8, The machine dispensed,2
324,40,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,6.676383333333333,5,8, The machine dispensed most of the,1
324,40,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,6.676383333333333,5,8, The machine dispensed most of the,2
324,40,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,6.676383333333333,5,8, The machine dispensed most of the orange ones.,1
324,40,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,6.676383333333333,5,8, The machine dispensed most of the orange ones.,2
324,41,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,0,6.676383333333333,6,1, The machine dispensed,1
324,41,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,1,6.676383333333333,6,1, The machine dispensed,2
324,41,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,6.676383333333333,6,1, The machine dispensed all of the,1
324,41,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,6.676383333333333,6,1, The machine dispensed all of the,2
324,41,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,6.676383333333333,6,1, The machine dispensed all of the blue ones.,1
324,41,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,6.676383333333333,6,1, The machine dispensed all of the blue ones.,2
324,42,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,6.676383333333333,6,2, The machine dispensed,1
324,42,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,6.676383333333333,6,2, The machine dispensed,2
324,42,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,6.676383333333333,6,2, The machine dispensed most of the,1
324,42,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,6.676383333333333,6,2, The machine dispensed most of the,2
324,42,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,6.676383333333333,6,2, The machine dispensed most of the blue ones.,1
324,42,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,6.676383333333333,6,2, The machine dispensed most of the blue ones.,2
324,43,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,6.676383333333333,6,3, The machine dispensed,1
324,43,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,6.676383333333333,6,3, The machine dispensed,2
324,43,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,1,6.676383333333333,6,3, The machine dispensed some of the,1
324,43,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,0,6.676383333333333,6,3, The machine dispensed some of the,2
324,43,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,6.676383333333333,6,3, The machine dispensed some of the blue ones.,1
324,43,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,6.676383333333333,6,3, The machine dispensed some of the blue ones.,2
324,44,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,1,6.676383333333333,6,4, The machine dispensed,1
324,44,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,0,6.676383333333333,6,4, The machine dispensed,2
324,44,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,6.676383333333333,6,4, The machine dispensed most of the,1
324,44,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,6.676383333333333,6,4, The machine dispensed most of the,2
324,44,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,6.676383333333333,6,4, The machine dispensed most of the orange ones.,1
324,44,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,6.676383333333333,6,4, The machine dispensed most of the orange ones.,2
324,45,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,0,6.676383333333333,6,5, The machine dispensed,1
324,45,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,1,6.676383333333333,6,5, The machine dispensed,2
324,45,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,6.676383333333333,6,5, The machine dispensed none of the,1
324,45,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,6.676383333333333,6,5, The machine dispensed none of the,2
324,45,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,6.676383333333333,6,5, The machine dispensed none of the orange ones.,1
324,45,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,6.676383333333333,6,5, The machine dispensed none of the orange ones.,2
324,46,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,0,6.676383333333333,6,6, The machine dispensed,1
324,46,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,1,6.676383333333333,6,6, The machine dispensed,2
324,46,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,6.676383333333333,6,6, The machine dispensed most of the,1
324,46,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,6.676383333333333,6,6, The machine dispensed most of the,2
324,46,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,6.676383333333333,6,6, The machine dispensed most of the blue ones.,1
324,46,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,6.676383333333333,6,6, The machine dispensed most of the blue ones.,2
324,47,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,0,6.676383333333333,6,7, The machine dispensed,1
324,47,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,1,6.676383333333333,6,7, The machine dispensed,2
324,47,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,0,6.676383333333333,6,7, The machine dispensed some of the,1
324,47,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,1,6.676383333333333,6,7, The machine dispensed some of the,2
324,47,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,6.676383333333333,6,7, The machine dispensed some of the blue ones.,1
324,47,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,6.676383333333333,6,7, The machine dispensed some of the blue ones.,2
324,48,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,0,6.676383333333333,6,8, The machine dispensed,1
324,48,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,1,6.676383333333333,6,8, The machine dispensed,2
324,48,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,0,6.676383333333333,6,8, The machine dispensed some of the,1
324,48,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,1,6.676383333333333,6,8, The machine dispensed some of the,2
324,48,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,6.676383333333333,6,8, The machine dispensed some of the orange ones.,1
324,48,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,6.676383333333333,6,8, The machine dispensed some of the orange ones.,2
324,49,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,0,6.676383333333333,7,1, The machine dispensed,1
324,49,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,1,6.676383333333333,7,1, The machine dispensed,2
324,49,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,0,6.676383333333333,7,1, The machine dispensed some of the,1
324,49,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,1,6.676383333333333,7,1, The machine dispensed some of the,2
324,49,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,6.676383333333333,7,1, The machine dispensed some of the orange ones.,1
324,49,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,6.676383333333333,7,1, The machine dispensed some of the orange ones.,2
324,50,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,0,6.676383333333333,7,2, The machine dispensed,1
324,50,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,1,6.676383333333333,7,2, The machine dispensed,2
324,50,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,0,6.676383333333333,7,2, The machine dispensed some of the,1
324,50,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,1,6.676383333333333,7,2, The machine dispensed some of the,2
324,50,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,0,6.676383333333333,7,2, The machine dispensed some of the blue ones.,1
324,50,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,1,6.676383333333333,7,2, The machine dispensed some of the blue ones.,2
324,51,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,prior,competitor,some,0,6.676383333333333,7,3, The machine dispensed,1
324,51,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,prior,target,some,1,6.676383333333333,7,3, The machine dispensed,2
324,51,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,quantifier,competitor,some,0,6.676383333333333,7,3, The machine dispensed most of the,1
324,51,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,quantifier,target,some,1,6.676383333333333,7,3, The machine dispensed most of the,2
324,51,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,color,competitor,some,0,6.676383333333333,7,3, The machine dispensed most of the orange ones.,1
324,51,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,color,target,some,1,6.676383333333333,7,3, The machine dispensed most of the orange ones.,2
324,52,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,0,6.676383333333333,7,4, The machine dispensed,1
324,52,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,1,6.676383333333333,7,4, The machine dispensed,2
324,52,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,6.676383333333333,7,4, The machine dispensed some of the,1
324,52,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,6.676383333333333,7,4, The machine dispensed some of the,2
324,52,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,6.676383333333333,7,4, The machine dispensed some of the blue ones.,1
324,52,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,6.676383333333333,7,4, The machine dispensed some of the blue ones.,2
324,53,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,0,6.676383333333333,7,5, The machine dispensed,1
324,53,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,1,6.676383333333333,7,5, The machine dispensed,2
324,53,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,6.676383333333333,7,5, The machine dispensed all of the,1
324,53,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,6.676383333333333,7,5, The machine dispensed all of the,2
324,53,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,6.676383333333333,7,5, The machine dispensed all of the orange ones.,1
324,53,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,6.676383333333333,7,5, The machine dispensed all of the orange ones.,2
324,54,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,1,6.676383333333333,7,6, The machine dispensed,1
324,54,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,0,6.676383333333333,7,6, The machine dispensed,2
324,54,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,6.676383333333333,7,6, The machine dispensed most of the,1
324,54,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,6.676383333333333,7,6, The machine dispensed most of the,2
324,54,orange,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,6.676383333333333,7,6, The machine dispensed most of the orange ones.,1
324,54,blue,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,6.676383333333333,7,6, The machine dispensed most of the orange ones.,2
324,55,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,0,6.676383333333333,7,7, The machine dispensed,1
324,55,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,1,6.676383333333333,7,7, The machine dispensed,2
324,55,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,6.676383333333333,7,7, The machine dispensed most of the,1
324,55,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,6.676383333333333,7,7, The machine dispensed most of the,2
324,55,blue,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,6.676383333333333,7,7, The machine dispensed most of the orange ones.,1
324,55,orange,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,6.676383333333333,7,7, The machine dispensed most of the orange ones.,2
