clicked,Answer.time_in_minutes,percentage,block,utterance,label,type,Answer.condition,utterance_label,Answer.bonus,trial,workerid,init_images,color,position,block_trial
1,6.095316666666666,0,8, The machine dispensed,target,90_0_2,many_some,prior,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.095316666666666,90,8, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.095316666666666,0,8, The machine dispensed none of the,target,90_0_2,many_some,quantifier,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.095316666666666,90,8, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.095316666666666,0,8, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,326,58,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.095316666666666,90,8, The machine dispensed,target,60_90_2,many_some,prior,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.095316666666666,60,8, The machine dispensed,competitor,60_90_2,many_some,prior,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.095316666666666,90,8, The machine dispensed many of the,target,60_90_2,many_some,quantifier,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.095316666666666,60,8, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.095316666666666,90,8, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.095316666666666,60,8, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,326,59,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.095316666666666,25,8, The machine dispensed,target,25_60_1,many_some,prior,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,6.095316666666666,60,8, The machine dispensed,competitor,25_60_1,many_some,prior,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,25,8, The machine dispensed some of the,target,25_60_1,many_some,quantifier,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.095316666666666,60,8, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,25,8, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.095316666666666,60,8, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,326,60,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.095316666666666,60,8, The machine dispensed,target,25_60_2,many_some,prior,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,25,8, The machine dispensed,competitor,25_60_2,many_some,prior,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.095316666666666,60,8, The machine dispensed some of the,target,25_60_2,many_some,quantifier,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,6.095316666666666,25,8, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,60,8, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,6.095316666666666,25,8, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,326,61,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,6.095316666666666,100,8, The machine dispensed,target,75_100_2,many_some,prior,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,6.095316666666666,75,8, The machine dispensed,competitor,75_100_2,many_some,prior,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,6.095316666666666,100,8, The machine dispensed all of the,target,75_100_2,many_some,quantifier,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,6.095316666666666,75,8, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,6.095316666666666,100,8, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,6.095316666666666,75,8, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,326,62,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.095316666666666,60,8, The machine dispensed,target,60_90_1,many_some,prior,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.095316666666666,90,8, The machine dispensed,competitor,60_90_1,many_some,prior,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,6.095316666666666,60,8, The machine dispensed some of the,target,60_90_1,many_some,quantifier,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,6.095316666666666,90,8, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,6.095316666666666,60,8, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,6.095316666666666,90,8, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,326,63,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,6.095316666666666,0,8, The machine dispensed,competitor,90_0_1,many_some,prior,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
0,6.095316666666666,90,8, The machine dispensed,target,90_0_1,many_some,prior,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,6.095316666666666,0,8, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,6.095316666666666,90,8, The machine dispensed many of the,target,90_0_1,many_some,quantifier,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,6.095316666666666,0,8, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,6.095316666666666,90,8, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,326,64,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
1,15.548466666666666,60,1, The machine dispensed,competitor,25_60_1,many_some,prior,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,15.548466666666666,25,1, The machine dispensed,target,25_60_1,many_some,prior,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,15.548466666666666,60,1, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,15.548466666666666,25,1, The machine dispensed some of the,target,25_60_1,many_some,quantifier,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,15.548466666666666,60,1, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,15.548466666666666,25,1, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,344,1,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
1,15.548466666666666,100,1, The machine dispensed,target,75_100_2,many_some,prior,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,15.548466666666666,75,1, The machine dispensed,competitor,75_100_2,many_some,prior,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,15.548466666666666,100,1, The machine dispensed all of the,target,75_100_2,many_some,quantifier,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,15.548466666666666,75,1, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,15.548466666666666,100,1, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,15.548466666666666,75,1, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,344,2,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,15.548466666666666,60,1, The machine dispensed,target,25_60_2,many_some,prior,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,15.548466666666666,25,1, The machine dispensed,competitor,25_60_2,many_some,prior,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,15.548466666666666,60,1, The machine dispensed some of the,target,25_60_2,many_some,quantifier,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,15.548466666666666,25,1, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,15.548466666666666,60,1, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,15.548466666666666,25,1, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,344,3,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,15.548466666666666,90,1, The machine dispensed,competitor,90_0_2,many_some,prior,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,15.548466666666666,0,1, The machine dispensed,target,90_0_2,many_some,prior,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,15.548466666666666,90,1, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,15.548466666666666,0,1, The machine dispensed none of the,target,90_0_2,many_some,quantifier,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,15.548466666666666,90,1, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,15.548466666666666,0,1, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,344,4,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,15.548466666666666,100,1, The machine dispensed,competitor,75_100_1,many_some,prior,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,15.548466666666666,75,1, The machine dispensed,target,75_100_1,many_some,prior,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,15.548466666666666,100,1, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,15.548466666666666,75,1, The machine dispensed many of the,target,75_100_1,many_some,quantifier,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,15.548466666666666,100,1, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,15.548466666666666,75,1, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,15.548466666666666,100,1, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,15.548466666666666,75,1, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,344,5,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,15.548466666666666,60,1, The machine dispensed,competitor,60_90_2,many_some,prior,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,15.548466666666666,90,1, The machine dispensed,target,60_90_2,many_some,prior,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,15.548466666666666,60,1, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,15.548466666666666,90,1, The machine dispensed many of the,target,60_90_2,many_some,quantifier,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,15.548466666666666,60,1, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,15.548466666666666,90,1, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,344,6,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,15.548466666666666,90,1, The machine dispensed,target,90_0_1,many_some,prior,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,15.548466666666666,0,1, The machine dispensed,competitor,90_0_1,many_some,prior,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,15.548466666666666,90,1, The machine dispensed many of the,target,90_0_1,many_some,quantifier,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,15.548466666666666,0,1, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,15.548466666666666,90,1, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,15.548466666666666,0,1, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,15.548466666666666,90,1, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,15.548466666666666,0,1, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,344,7,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,15.548466666666666,90,1, The machine dispensed,competitor,60_90_1,many_some,prior,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,15.548466666666666,60,1, The machine dispensed,target,60_90_1,many_some,prior,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,15.548466666666666,90,1, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,15.548466666666666,60,1, The machine dispensed some of the,target,60_90_1,many_some,quantifier,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,15.548466666666666,90,1, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,15.548466666666666,60,1, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,344,8,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
1,15.548466666666666,100,2, The machine dispensed,competitor,75_100_1,many_some,prior,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,15.548466666666666,75,2, The machine dispensed,target,75_100_1,many_some,prior,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,15.548466666666666,100,2, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,15.548466666666666,75,2, The machine dispensed many of the,target,75_100_1,many_some,quantifier,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,15.548466666666666,100,2, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,15.548466666666666,75,2, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,344,9,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,15.548466666666666,90,2, The machine dispensed,competitor,60_90_1,many_some,prior,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,15.548466666666666,60,2, The machine dispensed,target,60_90_1,many_some,prior,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,15.548466666666666,90,2, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,15.548466666666666,60,2, The machine dispensed some of the,target,60_90_1,many_some,quantifier,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,15.548466666666666,90,2, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,15.548466666666666,60,2, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,344,10,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,15.548466666666666,25,2, The machine dispensed,target,25_60_1,many_some,prior,344,11,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
