trial,color,block_trial,clicked,utterance,type,Answer.condition,position,Answer.time_in_minutes,Answer.bonus,label,utterance_label,init_images,workerid,block,percentage
19,blue,3,1, The machine dispensed,25_100_2,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
19,orange,3,0, The machine dispensed,25_100_2,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,100
19,blue,3,0, The machine dispensed all of the,25_100_2,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
19,orange,3,1, The machine dispensed all of the,25_100_2,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,100
19,blue,3,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
19,orange,3,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,100
20,orange,4,0, The machine dispensed,40_0_1,many_many,1,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,40
20,blue,4,1, The machine dispensed,40_0_1,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,0
20,orange,4,1, The machine dispensed some of the,40_0_1,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,40
20,blue,4,0, The machine dispensed some of the,40_0_1,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,0
20,orange,4,1, The machine dispensed some of the orange ones.,40_0_1,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,40
20,blue,4,0, The machine dispensed some of the orange ones.,40_0_1,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,3,0
21,blue,5,1, The machine dispensed,40_0_2,many_many,1,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,0
21,orange,5,0, The machine dispensed,40_0_2,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,40
21,blue,5,1, The machine dispensed none of the,40_0_2,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,0
21,orange,5,0, The machine dispensed none of the,40_0_2,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,40
21,blue,5,1, The machine dispensed none of the blue ones.,40_0_2,many_many,1,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,0
21,orange,5,0, The machine dispensed none of the blue ones.,40_0_2,many_many,2,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,40
22,blue,6,1, The machine dispensed,60_90_2,many_many,1,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
22,orange,6,0, The machine dispensed,60_90_2,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
22,blue,6,1, The machine dispensed many of the,60_90_2,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
22,orange,6,0, The machine dispensed many of the,60_90_2,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
22,blue,6,1, The machine dispensed many of the blue ones.,60_90_2,many_many,1,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
22,orange,6,0, The machine dispensed many of the blue ones.,60_90_2,many_many,2,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
23,blue,7,1, The machine dispensed,60_90_1,many_many,1,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
23,orange,7,0, The machine dispensed,60_90_1,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
23,blue,7,1, The machine dispensed many of the,60_90_1,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
23,orange,7,0, The machine dispensed many of the,60_90_1,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
23,blue,7,1, The machine dispensed many of the blue ones.,60_90_1,many_many,1,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
23,orange,7,0, The machine dispensed many of the blue ones.,60_90_1,many_many,2,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,90
24,blue,8,1, The machine dispensed,25_60_1,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
24,orange,8,0, The machine dispensed,25_60_1,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
24,blue,8,0, The machine dispensed some of the,25_60_1,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
24,orange,8,1, The machine dispensed some of the,25_60_1,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
24,blue,8,0, The machine dispensed some of the orange ones.,25_60_1,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,60
24,orange,8,1, The machine dispensed some of the orange ones.,25_60_1,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,3,25
25,blue,1,1, The machine dispensed,40_0_1,many_many,1,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,40
25,orange,1,0, The machine dispensed,40_0_1,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,0
25,blue,1,1, The machine dispensed some of the,40_0_1,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,40
25,orange,1,0, The machine dispensed some of the,40_0_1,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,0
25,blue,1,1, The machine dispensed some of the blue ones.,40_0_1,many_many,1,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,40
25,orange,1,0, The machine dispensed some of the blue ones.,40_0_1,many_many,2,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,0
26,orange,2,1, The machine dispensed,25_60_1,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
26,blue,2,0, The machine dispensed,25_60_1,many_many,2,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,25
26,orange,2,1, The machine dispensed some of the,25_60_1,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
26,blue,2,0, The machine dispensed some of the,25_60_1,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,25
26,orange,2,0, The machine dispensed some of the blue ones.,25_60_1,many_many,1,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
26,blue,2,1, The machine dispensed some of the blue ones.,25_60_1,many_many,2,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,25
27,blue,3,0, The machine dispensed,60_90_1,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,90
27,orange,3,1, The machine dispensed,60_90_1,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
27,blue,3,1, The machine dispensed many of the,60_90_1,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,90
27,orange,3,0, The machine dispensed many of the,60_90_1,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
27,blue,3,0, The machine dispensed many of the orange ones.,60_90_1,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,90
27,orange,3,1, The machine dispensed many of the orange ones.,60_90_1,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
28,orange,4,1, The machine dispensed,60_90_2,many_many,1,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,90
28,blue,4,0, The machine dispensed,60_90_2,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
28,orange,4,1, The machine dispensed many of the,60_90_2,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,90
28,blue,4,0, The machine dispensed many of the,60_90_2,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
28,orange,4,1, The machine dispensed many of the orange ones.,60_90_2,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,90
28,blue,4,0, The machine dispensed many of the orange ones.,60_90_2,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,60
29,blue,5,1, The machine dispensed,25_60_2,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
29,orange,5,0, The machine dispensed,25_60_2,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
29,blue,5,0, The machine dispensed many of the,25_60_2,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
29,orange,5,1, The machine dispensed many of the,25_60_2,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
29,blue,5,0, The machine dispensed many of the orange ones.,25_60_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
29,orange,5,1, The machine dispensed many of the orange ones.,25_60_2,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,60
30,orange,6,0, The machine dispensed,40_0_2,many_many,1,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,0
30,blue,6,1, The machine dispensed,40_0_2,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,40
30,orange,6,1, The machine dispensed none of the,40_0_2,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,0
30,blue,6,0, The machine dispensed none of the,40_0_2,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,40
30,orange,6,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,0
30,blue,6,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,40
30,orange,6,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,0
30,blue,6,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,4,40
31,blue,7,1, The machine dispensed,25_100_1,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
31,orange,7,0, The machine dispensed,25_100_1,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
31,blue,7,0, The machine dispensed some of the,25_100_1,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
31,orange,7,1, The machine dispensed some of the,25_100_1,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
31,blue,7,0, The machine dispensed some of the orange ones.,25_100_1,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
31,orange,7,1, The machine dispensed some of the orange ones.,25_100_1,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
31,blue,7,0, The machine dispensed some of the orange ones.,25_100_1,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
31,orange,7,1, The machine dispensed some of the orange ones.,25_100_1,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,blue,8,1, The machine dispensed,25_100_2,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,orange,8,0, The machine dispensed,25_100_2,many_many,2,8.002783333333333,337,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
32,blue,8,0, The machine dispensed all of the,25_100_2,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,orange,8,1, The machine dispensed all of the,25_100_2,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
32,blue,8,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,orange,8,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
32,blue,8,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,orange,8,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
32,blue,8,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,25
32,orange,8,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,8.002783333333333,337,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",5,4,100
33,orange,1,0, The machine dispensed,25_100_2,many_many,1,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
33,blue,1,1, The machine dispensed,25_100_2,many_many,2,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,100
33,orange,1,0, The machine dispensed all of the,25_100_2,many_many,1,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
33,blue,1,1, The machine dispensed all of the,25_100_2,many_many,2,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,100
33,orange,1,0, The machine dispensed all of the blue ones.,25_100_2,many_many,1,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
33,blue,1,1, The machine dispensed all of the blue ones.,25_100_2,many_many,2,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,100
34,orange,2,0, The machine dispensed,25_60_1,many_many,1,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
34,blue,2,1, The machine dispensed,25_60_1,many_many,2,8.002783333333333,337,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,60
34,orange,2,0, The machine dispensed some of the,25_60_1,many_many,1,8.002783333333333,337,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
34,blue,2,1, The machine dispensed some of the,25_60_1,many_many,2,8.002783333333333,337,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,60
34,orange,2,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
34,blue,2,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,60
34,orange,2,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,8.002783333333333,337,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,25
34,blue,2,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,8.002783333333333,337,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,60
35,orange,3,1, The machine dispensed,25_60_2,many_many,1,8.002783333333333,337,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",5,5,60
