color,Answer.misread_instructions,description,workerid,Answer.time_in_minutes,Answer.condition,proportion
orange,,A few,149,7.3417,,25
blue,,A few,149,7.3417,,25
orange,,Some,149,7.3417,,50
blue,,Most,149,7.3417,,90
orange,,All,149,7.3417,,100
blue,,Some,149,7.3417,,50
orange,,Most ,149,7.3417,,75
blue,,None,149,7.3417,,0
orange,,Some ,149,7.3417,,25
blue,,All,149,7.3417,,100
orange,,Half,149,7.3417,,60
blue,,Half,149,7.3417,,60
orange,,A few,149,7.3417,,10
blue,,A few,149,7.3417,,10
orange,,Most,149,7.3417,,90
blue,,Most,149,7.3417,,90
orange,,Most,149,7.3417,,90
blue,,All,149,7.3417,,100
orange,,Most,149,7.3417,,90
blue,,Some,149,7.3417,,40
