color,Answer.time_in_minutes,label,quantifier,block_trial,type,Answer.bonus,utterance,position,block,Answer.condition,init_images,utterance_label,trial,percentage,workerid,clicked
orange,6.289066666666667,competitor,many,1,50_90_2,205.5, The machine dispensed many of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,21,50,4,0
blue,6.289066666666667,target,many,1,50_90_2,205.5, The machine dispensed many of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,21,90,4,1
orange,6.289066666666667,competitor,many,1,50_90_2,205.5, The machine dispensed many of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,21,50,4,0
blue,6.289066666666667,target,many,1,50_90_2,205.5, The machine dispensed many of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,21,90,4,1
blue,6.289066666666667,target,some,2,50_90_1,205.5, The machine dispensed,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,22,50,4,0
orange,6.289066666666667,competitor,some,2,50_90_1,205.5, The machine dispensed,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,22,90,4,1
blue,6.289066666666667,target,some,2,50_90_1,205.5, The machine dispensed some of the,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,22,50,4,1
orange,6.289066666666667,competitor,some,2,50_90_1,205.5, The machine dispensed some of the,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,22,90,4,0
blue,6.289066666666667,target,some,2,50_90_1,205.5, The machine dispensed some of the blue ones.,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,22,50,4,1
orange,6.289066666666667,competitor,some,2,50_90_1,205.5, The machine dispensed some of the blue ones.,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,22,90,4,0
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,23,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,23,100,4,1
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed all of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,23,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed all of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,23,100,4,1
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed all of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,23,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed all of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,23,100,4,1
orange,6.289066666666667,competitor,many,4,75_100_1,205.5, The machine dispensed,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,24,100,4,1
blue,6.289066666666667,target,many,4,75_100_1,205.5, The machine dispensed,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,24,75,4,0
orange,6.289066666666667,competitor,many,4,75_100_1,205.5, The machine dispensed many of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,24,100,4,0
blue,6.289066666666667,target,many,4,75_100_1,205.5, The machine dispensed many of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,24,75,4,1
orange,6.289066666666667,competitor,many,4,75_100_1,205.5, The machine dispensed many of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,24,100,4,0
blue,6.289066666666667,target,many,4,75_100_1,205.5, The machine dispensed many of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,24,75,4,1
orange,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,25,50,4,0
blue,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,25,25,4,1
orange,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed some of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,25,50,4,0
blue,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed some of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,25,25,4,1
orange,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed some of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,25,50,4,0
blue,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed some of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,25,25,4,1
blue,6.289066666666667,competitor,many,6,90_0_1,205.5, The machine dispensed,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,26,0,4,1
orange,6.289066666666667,target,many,6,90_0_1,205.5, The machine dispensed,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,26,90,4,0
blue,6.289066666666667,competitor,many,6,90_0_1,205.5, The machine dispensed many of the,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,26,0,4,0
orange,6.289066666666667,target,many,6,90_0_1,205.5, The machine dispensed many of the,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,26,90,4,1
blue,6.289066666666667,competitor,many,6,90_0_1,205.5, The machine dispensed many of the orange ones.,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,26,0,4,0
orange,6.289066666666667,target,many,6,90_0_1,205.5, The machine dispensed many of the orange ones.,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,26,90,4,1
orange,6.289066666666667,competitor,none,7,90_0_2,205.5, The machine dispensed,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,27,90,4,1
blue,6.289066666666667,target,none,7,90_0_2,205.5, The machine dispensed,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,27,0,4,0
orange,6.289066666666667,competitor,none,7,90_0_2,205.5, The machine dispensed none of the,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,27,90,4,0
blue,6.289066666666667,target,none,7,90_0_2,205.5, The machine dispensed none of the,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,27,0,4,1
orange,6.289066666666667,competitor,none,7,90_0_2,205.5, The machine dispensed none of the blue ones.,1,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,27,90,4,0
blue,6.289066666666667,target,none,7,90_0_2,205.5, The machine dispensed none of the blue ones.,2,3,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,27,0,4,1
blue,6.289066666666667,competitor,some,8,25_50_2,205.5, The machine dispensed,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,28,25,4,0
orange,6.289066666666667,target,some,8,25_50_2,205.5, The machine dispensed,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,28,50,4,1
blue,6.289066666666667,competitor,some,8,25_50_2,205.5, The machine dispensed some of the,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,28,25,4,0
orange,6.289066666666667,target,some,8,25_50_2,205.5, The machine dispensed some of the,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,28,50,4,1
blue,6.289066666666667,competitor,some,8,25_50_2,205.5, The machine dispensed some of the orange ones.,1,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,28,25,4,0
orange,6.289066666666667,target,some,8,25_50_2,205.5, The machine dispensed some of the orange ones.,2,3,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,28,50,4,1
orange,6.289066666666667,target,many,1,75_100_1,205.5, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,29,75,4,0
blue,6.289066666666667,competitor,many,1,75_100_1,205.5, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,29,100,4,1
orange,6.289066666666667,target,many,1,75_100_1,205.5, The machine dispensed many of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,29,75,4,1
blue,6.289066666666667,competitor,many,1,75_100_1,205.5, The machine dispensed many of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,29,100,4,0
orange,6.289066666666667,target,many,1,75_100_1,205.5, The machine dispensed many of the orange ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,29,75,4,1
blue,6.289066666666667,competitor,many,1,75_100_1,205.5, The machine dispensed many of the orange ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,29,100,4,0
blue,6.289066666666667,target,many,2,50_90_2,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,30,90,4,0
orange,6.289066666666667,competitor,many,2,50_90_2,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,30,50,4,1
blue,6.289066666666667,target,many,2,50_90_2,205.5, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,30,90,4,1
orange,6.289066666666667,competitor,many,2,50_90_2,205.5, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,30,50,4,0
blue,6.289066666666667,target,many,2,50_90_2,205.5, The machine dispensed many of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,30,90,4,1
orange,6.289066666666667,competitor,many,2,50_90_2,205.5, The machine dispensed many of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,30,50,4,0
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,31,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,31,100,4,1
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed all of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,31,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed all of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,31,100,4,1
orange,6.289066666666667,competitor,all,3,75_100_2,205.5, The machine dispensed all of the blue ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,31,75,4,0
blue,6.289066666666667,target,all,3,75_100_2,205.5, The machine dispensed all of the blue ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,31,100,4,1
blue,6.289066666666667,competitor,none,4,90_0_2,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,90,4,1
orange,6.289066666666667,target,none,4,90_0_2,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,0,4,0
blue,6.289066666666667,competitor,none,4,90_0_2,205.5, The machine dispensed none of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,90,4,0
orange,6.289066666666667,target,none,4,90_0_2,205.5, The machine dispensed none of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,0,4,1
blue,6.289066666666667,competitor,none,4,90_0_2,205.5, The machine dispensed none of the orange ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,90,4,0
orange,6.289066666666667,target,none,4,90_0_2,205.5, The machine dispensed none of the orange ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,0,4,1
blue,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,33,50,4,1
orange,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,33,25,4,0
blue,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed some of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,33,50,4,1
orange,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed some of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,33,25,4,0
blue,6.289066666666667,competitor,some,5,25_50_1,205.5, The machine dispensed some of the orange ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,33,50,4,0
orange,6.289066666666667,target,some,5,25_50_1,205.5, The machine dispensed some of the orange ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,33,25,4,1
blue,6.289066666666667,target,some,6,50_90_1,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,50,4,0
orange,6.289066666666667,competitor,some,6,50_90_1,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,90,4,1
blue,6.289066666666667,target,some,6,50_90_1,205.5, The machine dispensed some of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,50,4,1
orange,6.289066666666667,competitor,some,6,50_90_1,205.5, The machine dispensed some of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,90,4,0
blue,6.289066666666667,target,some,6,50_90_1,205.5, The machine dispensed some of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,50,4,1
orange,6.289066666666667,competitor,some,6,50_90_1,205.5, The machine dispensed some of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,90,4,0
blue,6.289066666666667,target,some,7,25_50_2,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,35,50,4,0
orange,6.289066666666667,competitor,some,7,25_50_2,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,35,25,4,1
blue,6.289066666666667,target,some,7,25_50_2,205.5, The machine dispensed some of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,35,50,4,0
orange,6.289066666666667,competitor,some,7,25_50_2,205.5, The machine dispensed some of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,35,25,4,1
blue,6.289066666666667,target,some,7,25_50_2,205.5, The machine dispensed some of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,35,50,4,1
orange,6.289066666666667,competitor,some,7,25_50_2,205.5, The machine dispensed some of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,35,25,4,0
blue,6.289066666666667,target,many,8,90_0_1,205.5, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,36,90,4,0
orange,6.289066666666667,competitor,many,8,90_0_1,205.5, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,36,0,4,1
blue,6.289066666666667,target,many,8,90_0_1,205.5, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,36,90,4,1
orange,6.289066666666667,competitor,many,8,90_0_1,205.5, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,36,0,4,0
blue,6.289066666666667,target,many,8,90_0_1,205.5, The machine dispensed many of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,36,90,4,1
orange,6.289066666666667,competitor,many,8,90_0_1,205.5, The machine dispensed many of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,36,0,4,0
orange,6.289066666666667,target,many,1,90_0_1,205.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,90,4,0
blue,6.289066666666667,competitor,many,1,90_0_1,205.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,0,4,1
orange,6.289066666666667,target,many,1,90_0_1,205.5, The machine dispensed many of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,90,4,1
blue,6.289066666666667,competitor,many,1,90_0_1,205.5, The machine dispensed many of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,0,4,0
orange,6.289066666666667,target,many,1,90_0_1,205.5, The machine dispensed many of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,90,4,1
blue,6.289066666666667,competitor,many,1,90_0_1,205.5, The machine dispensed many of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,0,4,0
orange,6.289066666666667,competitor,all,2,75_100_2,205.5, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,75,4,0
blue,6.289066666666667,target,all,2,75_100_2,205.5, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,100,4,1
orange,6.289066666666667,competitor,all,2,75_100_2,205.5, The machine dispensed all of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,38,75,4,0
