workerid,Answer.time_in_minutes,position,Answer.bonus,init_images,block,utterance_label,block_trial,quantifier,color,trial,clicked,type,percentage,utterance,label,Answer.condition
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,7,some,blue,19,0,40_0_1,0, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,7,some,orange,19,1,40_0_1,40, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,7,some,blue,19,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,7,some,orange,19,1,40_0_1,40, The machine dispensed some of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,7,some,blue,19,0,40_0_1,0, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,7,some,orange,19,1,40_0_1,40, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,8,none,blue,20,0,40_0_2,0, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,prior,8,none,orange,20,1,40_0_2,40, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,8,none,blue,20,1,40_0_2,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,quantifier,8,none,orange,20,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,8,none,blue,20,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,color,8,none,orange,20,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,1,none,orange,21,1,40_0_2,40, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,1,none,blue,21,0,40_0_2,0, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,1,none,orange,21,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,1,none,blue,21,1,40_0_2,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,1,none,orange,21,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,1,none,blue,21,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,2,all,orange,22,1,25_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,2,all,blue,22,0,25_100_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,2,all,orange,22,1,25_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,2,all,blue,22,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,2,all,orange,22,1,25_100_2,100, The machine dispensed all of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,2,all,blue,22,0,25_100_2,25, The machine dispensed all of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,3,some,orange,23,1,25_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,3,some,blue,23,0,25_100_1,25, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,3,some,orange,23,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,3,some,blue,23,1,25_100_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,3,some,orange,23,0,25_100_1,100, The machine dispensed some of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,3,some,blue,23,1,25_100_1,25, The machine dispensed some of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,prior,4,some,blue,24,0,40_0_1,0, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,prior,4,some,orange,24,1,40_0_1,40, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,quantifier,4,some,blue,24,0,40_0_1,0, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,quantifier,4,some,orange,24,1,40_0_1,40, The machine dispensed some of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,color,4,some,blue,24,0,40_0_1,0, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,color,4,some,orange,24,1,40_0_1,40, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,5,many,orange,25,1,50_90_1,90, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,5,many,blue,25,0,50_90_1,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,5,many,orange,25,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,5,many,blue,25,0,50_90_1,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,5,many,orange,25,1,50_90_1,90, The machine dispensed many of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,5,many,blue,25,0,50_90_1,50, The machine dispensed many of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,6,some,orange,26,0,25_50_1,25, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,6,some,blue,26,1,25_50_1,50, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,6,some,orange,26,1,25_50_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,6,some,blue,26,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,6,some,orange,26,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,6,some,blue,26,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,7,many,orange,27,0,25_50_2,50, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,prior,7,many,blue,27,1,25_50_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,7,many,orange,27,1,25_50_2,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,quantifier,7,many,blue,27,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,7,many,orange,27,1,25_50_2,50, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",3,color,7,many,blue,27,0,25_50_2,25, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,prior,8,many,blue,28,0,50_90_2,50, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,prior,8,many,orange,28,1,50_90_2,90, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,quantifier,8,many,blue,28,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,quantifier,8,many,orange,28,1,50_90_2,90, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,color,8,many,blue,28,0,50_90_2,50, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",3,color,8,many,orange,28,1,50_90_2,90, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,1,some,blue,29,0,25_100_1,25, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,1,some,orange,29,1,25_100_1,100, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,1,some,blue,29,1,25_100_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,1,some,orange,29,0,25_100_1,100, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,1,some,blue,29,1,25_100_1,25, The machine dispensed some of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,1,some,orange,29,0,25_100_1,100, The machine dispensed some of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,2,some,orange,30,0,25_50_1,25, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,2,some,blue,30,1,25_50_1,50, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,2,some,orange,30,1,25_50_1,25, The machine dispensed some of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,2,some,blue,30,0,25_50_1,50, The machine dispensed some of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,2,some,orange,30,1,25_50_1,25, The machine dispensed some of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,2,some,blue,30,0,25_50_1,50, The machine dispensed some of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,3,none,orange,31,1,40_0_2,40, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,3,none,blue,31,0,40_0_2,0, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,3,none,orange,31,0,40_0_2,40, The machine dispensed none of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,3,none,blue,31,1,40_0_2,0, The machine dispensed none of the,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,3,none,orange,31,0,40_0_2,40, The machine dispensed none of the blue ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,3,none,blue,31,1,40_0_2,0, The machine dispensed none of the blue ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,4,many,orange,32,0,50_90_1,50, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,prior,4,many,blue,32,1,50_90_1,90, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,4,many,orange,32,0,50_90_1,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,quantifier,4,many,blue,32,1,50_90_1,90, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,4,many,orange,32,1,50_90_1,50, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_orange_0.png', 'gumball_blue_0.png']",4,color,4,many,blue,32,0,50_90_1,90, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,5,all,blue,33,1,25_100_2,100, The machine dispensed,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,5,all,orange,33,0,25_100_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,5,all,blue,33,1,25_100_2,100, The machine dispensed all of the,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,5,all,orange,33,0,25_100_2,25, The machine dispensed all of the,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,5,all,blue,33,1,25_100_2,100, The machine dispensed all of the blue ones.,target,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,5,all,orange,33,0,25_100_2,25, The machine dispensed all of the blue ones.,competitor,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,6,many,blue,34,0,50_90_2,50, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,6,many,orange,34,1,50_90_2,90, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,6,many,blue,34,0,50_90_2,50, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,6,many,orange,34,1,50_90_2,90, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,6,many,blue,34,0,50_90_2,50, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,6,many,orange,34,1,50_90_2,90, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,7,many,blue,35,0,25_50_2,25, The machine dispensed,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,7,many,orange,35,1,25_50_2,50, The machine dispensed,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,7,many,blue,35,0,25_50_2,25, The machine dispensed many of the,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,quantifier,7,many,orange,35,1,25_50_2,50, The machine dispensed many of the,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,7,many,blue,35,0,25_50_2,25, The machine dispensed many of the orange ones.,competitor,many_many
6,9.037283333333333,2,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,color,7,many,orange,35,1,25_50_2,50, The machine dispensed many of the orange ones.,target,many_many
6,9.037283333333333,1,195,"['gumball_blue_0.png', 'gumball_orange_0.png']",4,prior,8,some,blue,36,0,40_0_1,0, The machine dispensed,competitor,many_many
